,137,232,school_pri
4666,88.0,28.0,4028.0
4667,75.0,38.0,4364.0
4668,74.0,42.0,4468.0
4669,85.0,40.0,4792.0
4670,104.0,39.0,4774.0
4671,96.0,48.0,4900.0
4672,99.0,27.0,5118.0
4673,122.0,23.0,5452.0
4674,101.0,14.0,4592.0
4675,93.0,12.0,3880.0
4676,65.0,14.0,3340.0
4677,58.0,10.0,3184.0
4678,49.0,11.0,2466.0
4679,34.0,5.0,1456.0
4680,24.0,3.0,738.0
4681,9.0,2.0,400.0
4682,10.0,3.0,206.0
4683,6.0,1.0,200.0
4684,5.0,0.0,426.0
4685,14.0,0.0,1178.0
4686,39.0,4.0,2406.0
4687,61.0,5.0,3144.0
4688,68.0,2.0,3306.0
4689,68.0,12.0,3716.0
4690,74.0,26.0,3918.0
4691,72.0,37.0,4652.0
4692,94.0,36.0,4370.0
4693,76.0,31.0,4708.0
4694,79.0,32.0,4624.0
4695,93.0,50.0,4610.0
4696,102.0,42.0,4892.0
4697,134.0,34.0,5228.0
4698,106.0,31.0,4726.0
4699,113.0,21.0,3852.0
4700,70.0,12.0,3742.0
4701,90.0,15.0,3250.0
4702,67.0,9.0,2604.0
4703,55.0,6.0,1784.0
4704,26.0,3.0,1152.0
4705,26.0,0.0,658.0
4706,1.0,2.0,344.0
4707,5.0,5.0,288.0
4708,6.0,2.0,454.0
4709,21.0,1.0,1134.0
4710,39.0,4.0,1860.0
4711,53.0,3.0,2804.0
4712,55.0,6.0,3098.0
4713,57.0,9.0,3418.0
4714,91.0,30.0,3722.0
4715,69.0,31.0,4172.0
4716,69.0,28.0,4020.0
4717,83.0,37.0,4478.0
4718,100.0,39.0,4282.0
4719,89.0,40.0,4234.0
4720,115.0,41.0,4746.0
4721,143.0,56.0,5122.0
4722,126.0,34.0,4706.0
4723,102.0,32.0,3832.0
4724,90.0,19.0,3386.0
4725,77.0,24.0,3506.0
4726,81.0,22.0,3000.0
4727,94.0,24.0,2584.0
4728,89.0,26.0,2082.0
4729,49.0,20.0,1592.0
4730,41.0,7.0,1210.0
4731,21.0,2.0,596.0
4732,16.0,2.0,400.0
4733,10.0,5.0,576.0
4734,24.0,2.0,924.0
4735,35.0,4.0,1340.0
4736,36.0,5.0,2076.0
4737,40.0,18.0,2992.0
4738,61.0,18.0,3554.0
4739,93.0,47.0,4228.0
4740,99.0,42.0,4294.0
4741,94.0,56.0,4622.0
4742,90.0,44.0,4436.0
4743,75.0,38.0,3692.0
4744,61.0,27.0,3566.0
4745,75.0,42.0,4090.0
4746,85.0,42.0,3870.0
4747,85.0,24.0,3394.0
4748,53.0,17.0,3002.0
4749,104.0,22.0,3430.0
4750,85.0,16.0,2896.0
4751,92.0,35.0,2482.0
4752,70.0,36.0,1876.0
4753,48.0,21.0,1442.0
4754,27.0,16.0,1006.0
4755,12.0,11.0,630.0
4756,10.0,3.0,326.0
4757,11.0,1.0,394.0
4758,22.0,1.0,550.0
4759,29.0,3.0,988.0
4760,29.0,2.0,1578.0
4761,46.0,16.0,2272.0
4762,54.0,21.0,2940.0
4763,59.0,17.0,3240.0
4764,57.0,25.0,3398.0
4765,59.0,35.0,3596.0
4766,54.0,41.0,3760.0
4767,54.0,36.0,3582.0
4768,77.0,34.0,3478.0
4769,86.0,24.0,3402.0
4770,53.0,27.0,2812.0
4771,52.0,21.0,2444.0
4772,36.0,17.0,2184.0
4773,26.0,2.0,1608.0
4774,20.0,6.0,1268.0
4775,25.0,4.0,696.0
4776,7.0,0.0,366.0
4777,6.0,2.0,222.0
4778,2.0,0.0,148.0
4779,7.0,1.0,186.0
4780,10.0,0.0,432.0
4781,21.0,2.0,1196.0
4782,39.0,5.0,2274.0
4783,47.0,6.0,2988.0
4784,49.0,3.0,3060.0
4785,62.0,14.0,3624.0
4786,75.0,14.0,3664.0
4787,66.0,26.0,3708.0
4788,70.0,31.0,3690.0
4789,72.0,27.0,3964.0
4790,71.0,33.0,4112.0
4791,106.0,37.0,4050.0
4792,86.0,31.0,4110.0
4793,103.0,22.0,4408.0
4794,77.0,32.0,3708.0
4795,57.0,14.0,2812.0
4796,44.0,12.0,2630.0
4797,30.0,6.0,2106.0
4798,33.0,6.0,1402.0
4799,21.0,2.0,764.0
4800,14.0,1.0,382.0
4801,7.0,0.0,186.0
4802,2.0,0.0,90.0
4803,6.0,0.0,152.0
4804,7.0,2.0,338.0
4805,16.0,3.0,1066.0
4806,36.0,1.0,1980.0
4807,64.0,3.0,2596.0
4808,51.0,7.0,2896.0
4809,78.0,8.0,3172.0
4810,70.0,25.0,3536.0
4811,74.0,26.0,3982.0
4812,69.0,30.0,3954.0
4813,94.0,42.0,4172.0
4814,82.0,39.0,4372.0
4815,82.0,31.0,4216.0
4816,95.0,38.0,4634.0
4817,106.0,34.0,4878.0
4818,105.0,32.0,4434.0
4819,92.0,14.0,3408.0
4820,59.0,21.0,3234.0
4821,50.0,2.0,2636.0
4822,41.0,8.0,1866.0
4823,39.0,4.0,1208.0
4824,12.0,0.0,530.0
4825,9.0,0.0,266.0
4826,4.0,4.0,166.0
4827,5.0,0.0,180.0
4828,14.0,1.0,392.0
4829,20.0,0.0,1246.0
4830,31.0,6.0,2260.0
4831,66.0,2.0,3002.0
4832,66.0,4.0,3140.0
4833,66.0,11.0,3578.0
4834,76.0,19.0,3634.0
4835,79.0,36.0,4462.0
4836,69.0,32.0,3974.0
4837,92.0,28.0,4120.0
4838,78.0,44.0,4216.0
4839,86.0,36.0,4210.0
4840,116.0,27.0,4890.0
4841,102.0,29.0,4992.0
4842,110.0,21.0,4460.0
4843,73.0,12.0,3548.0
4844,71.0,11.0,3468.0
4845,45.0,6.0,2858.0
4846,46.0,5.0,2056.0
4847,36.0,6.0,1338.0
4848,19.0,1.0,742.0
4849,11.0,0.0,402.0
4850,3.0,1.0,202.0
4851,4.0,0.0,182.0
4852,10.0,1.0,450.0
4853,23.0,2.0,1254.0
4854,51.0,4.0,2284.0
4855,61.0,2.0,3062.0
4856,64.0,4.0,3206.0
4857,82.0,7.0,3608.0
4858,63.0,31.0,3952.0
4859,82.0,34.0,4276.0
4860,71.0,40.0,4196.0
4861,86.0,41.0,4638.0
4862,81.0,35.0,4708.0
4863,115.0,42.0,4368.0
4864,104.0,35.0,4826.0
4865,123.0,36.0,5148.0
4866,102.0,36.0,4606.0
4867,83.0,22.0,3648.0
4868,59.0,18.0,3558.0
4869,61.0,21.0,3358.0
4870,80.0,13.0,2670.0
4871,58.0,11.0,1886.0
4872,53.0,7.0,1310.0
4873,24.0,1.0,744.0
4874,12.0,0.0,410.0
4875,13.0,1.0,296.0
4876,8.0,1.0,386.0
4877,15.0,2.0,1132.0
4878,45.0,5.0,1872.0
4879,62.0,3.0,2574.0
4880,53.0,4.0,3004.0
4881,68.0,9.0,3230.0
4882,81.0,24.0,3568.0
4883,69.0,39.0,3776.0
4884,66.0,36.0,4014.0
4885,80.0,24.0,4096.0
4886,85.0,43.0,4258.0
4887,83.0,47.0,4140.0
4888,103.0,36.0,4398.0
4889,161.0,45.0,4996.0
4890,133.0,44.0,4570.0
4891,101.0,26.0,3546.0
4892,88.0,15.0,3464.0
4893,87.0,11.0,3298.0
4894,93.0,7.0,2816.0
4895,67.0,32.0,2512.0
4896,69.0,34.0,1934.0
4897,57.0,36.0,1532.0
4898,21.0,21.0,1088.0
4899,26.0,6.0,650.0
4900,8.0,1.0,368.0
4901,9.0,4.0,510.0
4902,26.0,1.0,900.0
4903,36.0,4.0,1414.0
4904,35.0,4.0,2168.0
4905,59.0,14.0,2770.0
4906,71.0,29.0,3266.0
4907,89.0,42.0,3722.0
4908,71.0,53.0,3776.0
4909,60.0,62.0,3828.0
4910,72.0,40.0,3724.0
4911,62.0,42.0,3984.0
4912,64.0,56.0,4222.0
4913,96.0,42.0,4470.0
4914,104.0,41.0,4266.0
4915,81.0,27.0,3444.0
4916,64.0,26.0,3250.0
4917,77.0,21.0,3408.0
4918,98.0,9.0,3026.0
4919,73.0,22.0,2332.0
4920,68.0,24.0,2086.0
4921,60.0,31.0,1644.0
4922,37.0,9.0,1068.0
4923,18.0,11.0,622.0
4924,10.0,2.0,332.0
4925,10.0,3.0,452.0
4926,25.0,5.0,666.0
4927,24.0,1.0,886.0
4928,28.0,5.0,1454.0
4929,34.0,13.0,2166.0
4930,55.0,11.0,2698.0
4931,58.0,22.0,3118.0
4932,53.0,31.0,3204.0
4933,48.0,38.0,3260.0
4934,65.0,42.0,3480.0
4935,54.0,40.0,3478.0
4936,66.0,32.0,3454.0
4937,71.0,39.0,3300.0
4938,54.0,27.0,2752.0
4939,42.0,15.0,2284.0
4940,38.0,8.0,2106.0
4941,32.0,13.0,1736.0
4942,25.0,1.0,1038.0
4943,17.0,0.0,614.0
4944,11.0,0.0,358.0
4945,2.0,1.0,230.0
4946,1.0,0.0,124.0
4947,5.0,1.0,210.0
4948,9.0,1.0,418.0
4949,18.0,1.0,1256.0
4950,47.0,6.0,2094.0
4951,55.0,8.0,3058.0
4952,49.0,4.0,2956.0
4953,65.0,8.0,3090.0
4954,81.0,22.0,3418.0
4955,68.0,29.0,3532.0
4956,60.0,31.0,3778.0
4957,76.0,33.0,4006.0
4958,78.0,34.0,4252.0
4959,80.0,37.0,3992.0
4960,95.0,32.0,4390.0
4961,83.0,43.0,4584.0
4962,98.0,26.0,3728.0
4963,65.0,20.0,2734.0
4964,40.0,13.0,2632.0
4965,47.0,7.0,2274.0
4966,30.0,3.0,1436.0
4967,22.0,1.0,812.0
4968,10.0,3.0,346.0
4969,0.0,0.0,190.0
4970,1.0,1.0,122.0
4971,0.0,0.0,152.0
4972,3.0,3.0,408.0
4973,15.0,1.0,1178.0
4974,53.0,3.0,2256.0
4975,60.0,5.0,3230.0
4976,65.0,3.0,3356.0
4977,62.0,8.0,3526.0
4978,81.0,18.0,3694.0
4979,82.0,31.0,4174.0
4980,73.0,34.0,4184.0
4981,89.0,44.0,4666.0
4982,108.0,29.0,4488.0
4983,98.0,37.0,4544.0
4984,113.0,27.0,4840.0
4985,121.0,33.0,5092.0
4986,116.0,31.0,4392.0
4987,93.0,30.0,3672.0
4988,69.0,22.0,3562.0
4989,56.0,6.0,2700.0
4990,39.0,8.0,1964.0
4991,28.0,8.0,1100.0
4992,12.0,1.0,484.0
4993,6.0,1.0,236.0
4994,4.0,0.0,154.0
4995,8.0,1.0,150.0
4996,7.0,0.0,400.0
4997,16.0,3.0,1182.0
4998,41.0,3.0,2280.0
4999,66.0,8.0,3162.0
5000,64.0,6.0,3394.0
5001,74.0,7.0,3426.0
5002,66.0,24.0,3740.0
5003,99.0,41.0,4072.0
5004,74.0,47.0,4126.0
5005,90.0,41.0,4170.0
5006,99.0,37.0,4322.0
5007,109.0,37.0,4348.0
5008,101.0,37.0,4806.0
5009,107.0,21.0,5240.0
5010,120.0,33.0,4530.0
5011,81.0,12.0,3714.0
5012,64.0,13.0,3440.0
5013,59.0,8.0,2962.0
5014,37.0,6.0,2064.0
5015,28.0,7.0,1434.0
5016,19.0,2.0,736.0
5017,10.0,4.0,426.0
5018,8.0,0.0,168.0
5019,4.0,3.0,198.0
5020,6.0,0.0,376.0
5021,16.0,1.0,1146.0
5022,40.0,3.0,2206.0
5023,47.0,3.0,3140.0
5024,64.0,3.0,3336.0
5025,74.0,9.0,3502.0
5026,75.0,24.0,3792.0
5027,83.0,33.0,4070.0
5028,78.0,29.0,4184.0
5029,93.0,34.0,4896.0
5030,84.0,37.0,4224.0
5031,119.0,36.0,4344.0
5032,112.0,24.0,4996.0
5033,149.0,42.0,5364.0
5034,151.0,33.0,4360.0
5035,76.0,19.0,3208.0
5036,49.0,17.0,2856.0
5037,53.0,9.0,2690.0
5038,61.0,4.0,2102.0
5039,57.0,11.0,1602.0
5040,31.0,2.0,1150.0
5041,21.0,2.0,706.0
5042,7.0,0.0,346.0
5043,10.0,4.0,286.0
5044,6.0,3.0,446.0
5045,18.0,4.0,1154.0
5046,37.0,3.0,1772.0
5047,59.0,4.0,2584.0
5048,51.0,5.0,2920.0
5049,57.0,9.0,3310.0
5050,73.0,34.0,3462.0
5051,81.0,21.0,3744.0
5052,74.0,31.0,3916.0
5053,84.0,50.0,4142.0
5054,72.0,53.0,4110.0
5055,93.0,42.0,4180.0
5056,96.0,32.0,4416.0
5057,111.0,37.0,4876.0
5058,160.0,35.0,4536.0
5059,104.0,29.0,3756.0
5060,69.0,20.0,3442.0
5061,75.0,11.0,3490.0
5062,103.0,23.0,3398.0
5063,78.0,17.0,2584.0
5064,65.0,38.0,2124.0
5065,56.0,36.0,1584.0
5066,30.0,26.0,1108.0
5067,20.0,8.0,678.0
5068,8.0,1.0,394.0
5069,17.0,3.0,560.0
5070,28.0,2.0,834.0
5071,34.0,4.0,1246.0
5072,31.0,4.0,1972.0
5073,34.0,13.0,2622.0
5074,63.0,18.0,3120.0
5075,75.0,28.0,3516.0
5076,63.0,56.0,3480.0
5077,52.0,42.0,3874.0
5078,75.0,52.0,3926.0
5079,72.0,59.0,4038.0
5080,72.0,40.0,4152.0
5081,78.0,50.0,4164.0
5082,111.0,49.0,4148.0
5083,87.0,29.0,3252.0
5084,72.0,29.0,3346.0
5085,81.0,22.0,3332.0
5086,86.0,19.0,2880.0
5087,64.0,18.0,2332.0
5088,47.0,18.0,2086.0
5089,40.0,31.0,1550.0
5090,24.0,14.0,1032.0
5091,23.0,5.0,616.0
5092,12.0,1.0,366.0
5093,18.0,0.0,480.0
5094,30.0,3.0,650.0
5095,20.0,2.0,802.0
5096,32.0,4.0,1452.0
5097,38.0,16.0,2034.0
5098,51.0,18.0,2718.0
5099,58.0,35.0,3024.0
5100,50.0,32.0,2994.0
5101,55.0,34.0,3288.0
5102,36.0,41.0,3090.0
5103,62.0,35.0,3068.0
5104,56.0,40.0,3048.0
5105,56.0,22.0,3076.0
5106,77.0,24.0,2556.0
5107,59.0,20.0,2538.0
5108,40.0,20.0,2202.0
5109,29.0,9.0,1604.0
5110,15.0,4.0,922.0
5111,15.0,3.0,532.0
5112,8.0,2.0,334.0
5113,3.0,1.0,172.0
5114,3.0,1.0,128.0
5115,5.0,1.0,156.0
5116,10.0,2.0,376.0
5117,22.0,2.0,1134.0
5118,46.0,3.0,1874.0
5119,56.0,6.0,2826.0
5120,57.0,2.0,2854.0
5121,70.0,7.0,2940.0
5122,86.0,26.0,3318.0
5123,68.0,20.0,3534.0
5124,52.0,25.0,3344.0
5125,67.0,28.0,3896.0
5126,83.0,28.0,3682.0
5127,92.0,30.0,3616.0
5128,91.0,15.0,3904.0
5129,104.0,28.0,4308.0
5130,75.0,26.0,3398.0
5131,68.0,18.0,2830.0
5132,48.0,8.0,2472.0
5133,38.0,7.0,2094.0
5134,35.0,2.0,1280.0
5135,20.0,5.0,658.0
5136,14.0,1.0,398.0
5137,7.0,0.0,144.0
5138,8.0,0.0,128.0
5139,6.0,1.0,150.0
5140,10.0,2.0,410.0
5141,20.0,1.0,1278.0
5142,49.0,2.0,2126.0
5143,60.0,3.0,3012.0
5144,66.0,3.0,3224.0
5145,58.0,8.0,3284.0
5146,60.0,12.0,3576.0
5147,83.0,23.0,3704.0
5148,65.0,23.0,3926.0
5149,65.0,33.0,4174.0
5150,90.0,33.0,4236.0
5151,94.0,29.0,4044.0
5152,97.0,31.0,4488.0
5153,82.0,29.0,4928.0
5154,116.0,20.0,4346.0
5155,66.0,28.0,3372.0
5156,55.0,9.0,3230.0
5157,41.0,10.0,2692.0
5158,27.0,6.0,1846.0
5159,25.0,5.0,1192.0
5160,14.0,1.0,546.0
5161,7.0,0.0,348.0
5162,5.0,1.0,162.0
5163,3.0,1.0,180.0
5164,7.0,2.0,410.0
5165,15.0,3.0,1294.0
5166,45.0,2.0,2216.0
5167,62.0,7.0,3030.0
5168,59.0,9.0,3126.0
5169,72.0,8.0,3428.0
5170,71.0,24.0,3672.0
5171,71.0,34.0,3940.0
5172,93.0,25.0,4038.0
5173,96.0,40.0,4536.0
5174,99.0,39.0,4132.0
5175,92.0,32.0,4106.0
5176,114.0,39.0,4826.0
5177,115.0,38.0,5244.0
5178,101.0,26.0,4172.0
5179,78.0,12.0,3402.0
5180,54.0,11.0,3190.0
5181,54.0,7.0,2694.0
5182,48.0,5.0,1968.0
5183,36.0,7.0,1334.0
5184,12.0,1.0,648.0
5185,9.0,2.0,366.0
5186,5.0,0.0,160.0
5187,4.0,0.0,186.0
5188,2.0,0.0,374.0
5189,11.0,3.0,1256.0
5190,43.0,2.0,2092.0
5191,43.0,6.0,2980.0
5192,54.0,8.0,3132.0
5193,72.0,6.0,3454.0
5194,61.0,24.0,3446.0
5195,75.0,29.0,4134.0
5196,61.0,21.0,4030.0
5197,75.0,29.0,4340.0
5198,99.0,31.0,4576.0
5199,98.0,44.0,4258.0
5200,118.0,39.0,4672.0
5201,121.0,39.0,5074.0
5202,127.0,29.0,4238.0
5203,77.0,32.0,3430.0
5204,63.0,16.0,3146.0
5205,63.0,9.0,3112.0
5206,62.0,19.0,2504.0
5207,64.0,6.0,1942.0
5208,40.0,4.0,1240.0
5209,13.0,1.0,646.0
5210,12.0,1.0,406.0
5211,7.0,3.0,240.0
5212,7.0,1.0,416.0
5213,14.0,1.0,1008.0
5214,33.0,2.0,1658.0
5215,56.0,3.0,2466.0
5216,52.0,2.0,2848.0
5217,62.0,11.0,3028.0
5218,85.0,19.0,3422.0
5219,67.0,31.0,3746.0
5220,65.0,44.0,3660.0
5221,80.0,45.0,4142.0
5222,106.0,50.0,4234.0
5223,85.0,46.0,3980.0
5224,85.0,36.0,4218.0
5225,127.0,43.0,4612.0
5226,134.0,33.0,4284.0
5227,106.0,18.0,3652.0
5228,78.0,18.0,3562.0
5229,93.0,16.0,3502.0
5230,92.0,24.0,3062.0
5231,94.0,33.0,2658.0
5232,60.0,36.0,1932.0
5233,52.0,45.0,1562.0
5234,48.0,17.0,1094.0
5235,23.0,7.0,710.0
5236,16.0,3.0,358.0
5237,22.0,6.0,570.0
5238,24.0,3.0,846.0
5239,41.0,3.0,1190.0
5240,40.0,9.0,1930.0
5241,53.0,17.0,2624.0
5242,66.0,26.0,2988.0
5243,84.0,31.0,3338.0
5244,73.0,47.0,3576.0
5245,68.0,52.0,3766.0
5246,54.0,53.0,3832.0
5247,74.0,61.0,3778.0
5248,76.0,60.0,4054.0
5249,71.0,53.0,4124.0
5250,108.0,39.0,3698.0
5251,80.0,37.0,3308.0
5252,69.0,17.0,3156.0
5253,85.0,19.0,3092.0
5254,92.0,26.0,2844.0
5255,76.0,24.0,2528.0
5256,42.0,30.0,2010.0
5257,36.0,21.0,1558.0
5258,39.0,17.0,1122.0
5259,24.0,10.0,664.0
5260,7.0,2.0,332.0
5261,12.0,1.0,470.0
5262,28.0,3.0,642.0
5263,29.0,3.0,948.0
5264,23.0,6.0,1342.0
5265,26.0,7.0,2112.0
5266,41.0,12.0,2480.0
5267,52.0,26.0,2920.0
5268,48.0,37.0,2944.0
5269,52.0,31.0,3144.0
5270,43.0,39.0,3162.0
5271,47.0,29.0,3058.0
5272,65.0,38.0,3324.0
5273,81.0,38.0,4036.0
5274,64.0,29.0,3012.0
5275,65.0,21.0,2564.0
5276,25.0,18.0,2108.0
5277,24.0,6.0,1362.0
5278,24.0,7.0,1002.0
5279,9.0,1.0,492.0
5280,3.0,0.0,230.0
5281,3.0,0.0,188.0
5282,3.0,0.0,92.0
5283,4.0,0.0,174.0
5284,8.0,2.0,376.0
5285,16.0,4.0,1184.0
5286,58.0,5.0,1936.0
5287,48.0,7.0,2732.0
5288,54.0,3.0,2844.0
5289,58.0,8.0,3044.0
5290,74.0,27.0,3090.0
5291,65.0,26.0,3410.0
5292,58.0,36.0,3604.0
5293,66.0,31.0,3666.0
5294,84.0,33.0,3682.0
5295,86.0,44.0,3732.0
5296,98.0,28.0,4132.0
5297,90.0,27.0,4304.0
5298,89.0,19.0,3348.0
5299,65.0,17.0,2740.0
5300,37.0,6.0,2496.0
5301,24.0,7.0,1942.0
5302,30.0,5.0,1194.0
5303,19.0,1.0,630.0
5304,13.0,2.0,324.0
5305,9.0,1.0,204.0
5306,5.0,1.0,98.0
5307,8.0,1.0,152.0
5308,5.0,2.0,376.0
5309,15.0,0.0,1174.0
5310,46.0,5.0,2108.0
5311,61.0,7.0,3194.0
5312,72.0,3.0,3252.0
5313,70.0,8.0,3488.0
5314,86.0,31.0,3616.0
5315,82.0,33.0,3926.0
5316,83.0,36.0,3980.0
5317,71.0,26.0,4068.0
5318,74.0,35.0,4290.0
5319,103.0,43.0,3998.0
5320,118.0,33.0,4594.0
5321,115.0,31.0,4982.0
5322,170.0,48.0,5648.0
5323,119.0,21.0,4052.0
5324,65.0,13.0,2980.0
5325,58.0,9.0,2498.0
5326,37.0,6.0,1486.0
5327,31.0,4.0,938.0
5328,14.0,1.0,426.0
5329,6.0,0.0,222.0
5330,4.0,1.0,156.0
5331,3.0,1.0,132.0
5332,11.0,2.0,370.0
5333,15.0,2.0,1302.0
5334,45.0,4.0,2230.0
5335,60.0,2.0,3130.0
5336,67.0,2.0,3250.0
5337,57.0,10.0,3578.0
5338,78.0,20.0,3816.0
5339,72.0,32.0,4268.0
5340,76.0,48.0,4340.0
5341,98.0,50.0,4712.0
5342,99.0,40.0,4654.0
5343,91.0,38.0,4532.0
5344,106.0,32.0,5094.0
5345,112.0,36.0,5064.0
5346,106.0,22.0,4394.0
5347,110.0,20.0,4416.0
5348,81.0,14.0,3792.0
5349,52.0,9.0,2604.0
5350,41.0,7.0,1754.0
5351,19.0,8.0,980.0
5352,16.0,0.0,660.0
5353,9.0,0.0,256.0
5354,4.0,0.0,162.0
5355,5.0,1.0,182.0
5356,6.0,0.0,374.0
5357,21.0,3.0,1268.0
5358,52.0,5.0,2196.0
5359,46.0,2.0,2952.0
5360,70.0,7.0,3216.0
5361,72.0,6.0,3466.0
5362,81.0,20.0,3780.0
5363,93.0,35.0,4228.0
5364,57.0,53.0,4260.0
5365,82.0,36.0,4390.0
5366,94.0,40.0,4464.0
5367,91.0,35.0,4308.0
5368,100.0,30.0,4494.0
5369,112.0,27.0,4540.0
5370,129.0,34.0,4212.0
5371,85.0,21.0,3688.0
5372,56.0,16.0,3062.0
5373,71.0,10.0,3166.0
5374,65.0,16.0,2388.0
5375,56.0,5.0,1738.0
5376,28.0,3.0,1072.0
5377,20.0,1.0,648.0
5378,13.0,2.0,374.0
5379,16.0,1.0,256.0
5380,10.0,3.0,430.0
5381,18.0,5.0,1104.0
5382,47.0,6.0,1748.0
5383,59.0,2.0,2490.0
5384,54.0,6.0,2808.0
5385,64.0,12.0,3262.0
5386,59.0,31.0,3560.0
5387,80.0,41.0,3750.0
5388,79.0,36.0,4080.0
5389,83.0,45.0,4178.0
5390,92.0,39.0,4078.0
5391,110.0,32.0,4130.0
5392,117.0,42.0,4608.0
5393,166.0,35.0,4582.0
5394,170.0,35.0,4508.0
5395,100.0,19.0,3718.0
5396,70.0,16.0,3296.0
5397,83.0,20.0,3346.0
5398,107.0,15.0,3110.0
5399,87.0,23.0,2636.0
5400,67.0,28.0,2024.0
5401,39.0,42.0,1450.0
5402,36.0,18.0,1128.0
5403,20.0,8.0,652.0
5404,18.0,2.0,372.0
5405,22.0,4.0,530.0
5406,25.0,2.0,832.0
5407,39.0,5.0,1158.0
5408,42.0,6.0,1890.0
5409,43.0,11.0,2604.0
5410,76.0,39.0,3000.0
5411,85.0,45.0,3542.0
5412,73.0,39.0,3650.0
5413,80.0,56.0,3942.0
5414,82.0,55.0,3898.0
5415,66.0,61.0,3672.0
5416,78.0,47.0,3974.0
5417,107.0,56.0,4198.0
5418,97.0,39.0,3912.0
5419,75.0,31.0,3310.0
5420,66.0,16.0,3084.0
5421,79.0,24.0,3222.0
5422,99.0,24.0,2838.0
5423,91.0,18.0,2530.0
5424,56.0,30.0,1932.0
5425,40.0,19.0,1646.0
5426,40.0,15.0,1036.0
5427,22.0,7.0,722.0
5428,18.0,2.0,344.0
5429,13.0,5.0,488.0
5430,24.0,2.0,680.0
5431,24.0,1.0,996.0
5432,30.0,6.0,1508.0
5433,36.0,6.0,2170.0
5434,53.0,13.0,2800.0
5435,55.0,28.0,3142.0
5436,56.0,39.0,3076.0
5437,56.0,35.0,3472.0
5438,63.0,47.0,3326.0
5439,75.0,38.0,3186.0
5440,71.0,37.0,3338.0
5441,61.0,43.0,3196.0
5442,60.0,26.0,2868.0
5443,54.0,12.0,2510.0
5444,35.0,21.0,2280.0
5445,21.0,5.0,1796.0
5446,29.0,7.0,1204.0
5447,12.0,5.0,636.0
5448,7.0,2.0,360.0
5449,2.0,0.0,208.0
5450,4.0,1.0,162.0
5451,2.0,0.0,188.0
5452,8.0,0.0,384.0
5453,18.0,0.0,1078.0
5454,41.0,4.0,1790.0
5455,50.0,5.0,2640.0
5456,61.0,2.0,2748.0
5457,65.0,7.0,2990.0
5458,67.0,20.0,2906.0
5459,68.0,28.0,3430.0
5460,82.0,35.0,3722.0
5461,87.0,48.0,3968.0
5462,78.0,33.0,3658.0
5463,96.0,30.0,3642.0
5464,93.0,35.0,3898.0
5465,86.0,28.0,3922.0
5466,91.0,24.0,3310.0
5467,54.0,23.0,2780.0
5468,38.0,8.0,2342.0
5469,29.0,10.0,2012.0
5470,25.0,5.0,1220.0
5471,19.0,3.0,600.0
5472,10.0,1.0,394.0
5473,13.0,0.0,166.0
5474,1.0,1.0,126.0
5475,5.0,0.0,140.0
5476,0.0,1.0,356.0
5477,16.0,2.0,1114.0
5478,45.0,4.0,2070.0
5479,65.0,4.0,2956.0
5480,60.0,5.0,3350.0
5481,67.0,4.0,3226.0
5482,79.0,28.0,3762.0
5483,95.0,24.0,3762.0
5484,76.0,32.0,3998.0
5485,67.0,34.0,4032.0
5486,68.0,36.0,3998.0
5487,118.0,39.0,4170.0
5488,93.0,27.0,4510.0
5489,112.0,41.0,4724.0
5490,116.0,19.0,4282.0
5491,76.0,18.0,3202.0
5492,54.0,12.0,2858.0
5493,52.0,9.0,2608.0
5494,33.0,6.0,1596.0
5495,32.0,4.0,942.0
5496,14.0,3.0,526.0
5497,13.0,1.0,260.0
5498,5.0,0.0,154.0
5499,2.0,1.0,152.0
5500,10.0,1.0,344.0
5501,24.0,4.0,1130.0
5502,53.0,2.0,2176.0
5503,62.0,3.0,3078.0
5504,75.0,2.0,3204.0
5505,70.0,9.0,3586.0
5506,74.0,22.0,3698.0
5507,93.0,38.0,4148.0
5508,73.0,27.0,4024.0
5509,95.0,40.0,4238.0
5510,95.0,35.0,4360.0
5511,118.0,31.0,4284.0
5512,108.0,31.0,4900.0
5513,105.0,34.0,4994.0
5514,111.0,21.0,4268.0
5515,79.0,15.0,3378.0
5516,58.0,14.0,3250.0
5517,49.0,5.0,2688.0
5518,48.0,8.0,1916.0
5519,39.0,7.0,1174.0
5520,11.0,2.0,660.0
5521,6.0,4.0,332.0
5522,7.0,2.0,190.0
5523,7.0,3.0,172.0
5524,8.0,1.0,400.0
5525,28.0,4.0,1222.0
5526,51.0,1.0,1978.0
5527,72.0,5.0,2930.0
5528,77.0,4.0,3268.0
5529,67.0,9.0,3452.0
5530,67.0,15.0,3690.0
5531,87.0,36.0,4058.0
5532,69.0,35.0,4122.0
5533,101.0,33.0,4604.0
5534,94.0,39.0,4284.0
5535,98.0,33.0,4158.0
5536,113.0,31.0,4666.0
5537,138.0,35.0,4806.0
5538,123.0,35.0,4446.0
5539,90.0,25.0,3614.0
5540,76.0,8.0,3258.0
5541,65.0,7.0,3036.0
5542,61.0,14.0,2322.0
5543,58.0,4.0,1870.0
5544,26.0,4.0,1118.0
5545,19.0,2.0,680.0
5546,3.0,1.0,376.0
5547,5.0,1.0,296.0
5548,10.0,0.0,428.0
5549,20.0,1.0,1084.0
5550,58.0,5.0,1792.0
5551,54.0,4.0,2394.0
